CONFIG_ID;IS_ELITE;IS_BEST;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
135;FALSE;FALSE;195;0;1;NA;NA;2.37;2.16;0.5
136;FALSE;FALSE;31;1;2;NA;NA;2.28;2.48;0.52
137;FALSE;FALSE;145;4;1;NA;NA;2.22;1.82;0.7
138;FALSE;FALSE;39;5;2;NA;3;1.63;0.97;0.78
139;FALSE;FALSE;40;3;1;NA;NA;1.86;2.18;0.76
140;FALSE;FALSE;46;3;1;NA;NA;1.6;1.36;0.47
141;FALSE;FALSE;59;0;1;NA;NA;1.62;2.39;0.8
142;FALSE;FALSE;23;5;0;NA;5;0.24;2.45;0.8
143;FALSE;FALSE;65;1;0;NA;NA;2.09;0.44;0.62
144;FALSE;FALSE;5;2;2;NA;NA;2.08;1.6;0.75
145;FALSE;FALSE;145;5;0;NA;4;1.4;1.64;0.9
146;FALSE;FALSE;35;5;2;NA;10;0.78;1.98;0.56
147;FALSE;FALSE;2;0;0;NA;NA;1.72;2.06;0.76
148;FALSE;FALSE;17;2;2;NA;NA;0.61;1.26;0.78
149;TRUE;FALSE;25;4;0;NA;NA;2.23;1.73;0.77
150;FALSE;FALSE;34;3;1;NA;NA;1.59;0.7;0.6
151;FALSE;FALSE;58;0;2;NA;NA;2.13;1.64;0.47
152;FALSE;FALSE;52;0;0;NA;NA;0.2;2.18;0.58
153;FALSE;FALSE;21;1;2;NA;NA;1.49;2.09;0.6
154;FALSE;FALSE;29;6;1;4;NA;1.53;1.76;0.78
155;FALSE;FALSE;72;4;1;NA;NA;2.34;2.42;0.71
156;FALSE;FALSE;145;1;0;NA;NA;2.3;0.83;0.79
157;FALSE;FALSE;48;6;0;12;NA;1.39;1.6;0.52
158;FALSE;FALSE;180;2;0;NA;NA;1.9;1.09;0.56
159;FALSE;FALSE;80;5;0;NA;10;1.36;2.18;0.67
160;FALSE;FALSE;144;2;1;NA;NA;2.05;1;0.73
161;FALSE;FALSE;18;2;2;NA;NA;1.82;1.06;0.47
162;FALSE;FALSE;93;1;2;NA;NA;2.05;2.04;0.87
163;FALSE;FALSE;58;3;0;NA;NA;0.86;0.35;0.42
164;FALSE;FALSE;53;3;2;NA;NA;0.93;1.36;0.65
165;FALSE;FALSE;193;0;2;NA;NA;1.99;1.79;0.71
166;FALSE;FALSE;89;0;0;NA;NA;1.85;2.43;0.81
167;TRUE;FALSE;39;4;0;NA;NA;1.31;2.21;0.59
168;TRUE;FALSE;163;0;0;NA;NA;1.94;2.43;0.67
169;FALSE;FALSE;167;2;2;NA;NA;0.93;1.28;0.52
170;FALSE;FALSE;42;5;1;NA;2;1.09;0.86;0.36
171;FALSE;FALSE;33;2;0;NA;NA;1.76;1.11;0.82
172;FALSE;FALSE;43;4;2;NA;NA;2;0.95;0.66
173;FALSE;FALSE;102;4;0;NA;NA;1.34;2.33;0.82
174;FALSE;FALSE;32;6;0;7;NA;2.34;1.99;0.68
175;FALSE;FALSE;123;3;1;NA;NA;1.45;1.54;0.79
176;FALSE;FALSE;30;4;0;NA;NA;2.01;1.39;0.87
177;FALSE;FALSE;36;6;1;16;NA;1.63;1.24;0.61
178;FALSE;FALSE;121;1;2;NA;NA;1.26;1.96;0.32
179;FALSE;FALSE;84;5;0;NA;4;2.42;1.45;0.78
180;FALSE;FALSE;99;0;1;NA;NA;1.84;1.5;0.64
181;FALSE;FALSE;51;0;1;NA;NA;2.26;2.36;0.78
182;FALSE;FALSE;104;1;0;NA;NA;1.46;1.27;0.64
183;FALSE;FALSE;155;2;2;NA;NA;2.17;2.21;0.66
184;FALSE;FALSE;43;6;1;8;NA;1.37;2.05;0.63
185;FALSE;FALSE;114;0;0;NA;NA;0.99;1.79;0.69
186;FALSE;FALSE;67;4;0;NA;NA;0.66;1.87;0.8
187;FALSE;FALSE;108;5;0;NA;3;1.96;1.03;0.7
188;FALSE;FALSE;39;5;0;NA;4;1.48;1.57;0.54
189;FALSE;FALSE;25;1;0;NA;NA;0.54;1.34;0.47
190;FALSE;FALSE;60;5;0;NA;2;1.02;1.47;0.7
191;FALSE;FALSE;56;2;2;NA;NA;1.69;1.7;0.59
192;FALSE;FALSE;35;6;0;6;NA;0.68;1.88;0.68
193;FALSE;FALSE;126;2;0;NA;NA;2.45;1.25;0.27
194;FALSE;FALSE;64;0;1;NA;NA;1.46;1.54;0.76
195;TRUE;FALSE;137;0;0;NA;NA;1.83;1.88;0.71
196;FALSE;FALSE;161;3;1;NA;NA;1.98;2.01;0.71
197;FALSE;FALSE;7;4;2;NA;NA;1.3;1.73;0.77
198;FALSE;FALSE;34;6;1;17;NA;0.86;1.57;0.86
199;FALSE;FALSE;49;1;1;NA;NA;1.7;1.84;0.76
200;FALSE;FALSE;80;6;0;15;NA;1.18;2.08;0.48
201;FALSE;FALSE;33;4;0;NA;NA;2.21;1.72;0.68
202;FALSE;FALSE;18;0;2;NA;NA;2.05;2.28;0.63
203;FALSE;FALSE;111;5;1;NA;2;2.3;1.36;0.19
204;FALSE;FALSE;136;0;2;NA;NA;1.78;1.35;0.73
205;FALSE;FALSE;103;2;1;NA;NA;1.23;2.23;0.87
206;FALSE;FALSE;58;6;1;4;NA;1.26;2.47;0.7
207;FALSE;FALSE;43;2;0;NA;NA;1.6;1.28;0.83
208;FALSE;FALSE;59;0;1;NA;NA;1.3;2.24;0.67
209;FALSE;FALSE;95;3;2;NA;NA;2.11;1.17;0.69
210;FALSE;FALSE;84;4;1;NA;NA;2.32;2.05;0.83
211;FALSE;FALSE;61;1;2;NA;NA;2.34;2.13;0.42
212;FALSE;FALSE;129;5;1;NA;6;2.49;0.83;0.6
213;FALSE;FALSE;72;3;1;NA;NA;2.24;1.5;0.83
214;FALSE;FALSE;60;2;1;NA;NA;1.28;1.94;0.4
215;FALSE;FALSE;29;4;1;NA;NA;1.87;2.38;0.61
216;FALSE;FALSE;180;2;0;NA;NA;2.03;2.14;0.75
217;FALSE;FALSE;55;3;0;NA;NA;2.32;1.16;0.78
218;FALSE;FALSE;177;4;1;NA;NA;2.08;1.78;0.65
219;FALSE;FALSE;24;4;1;NA;NA;2.04;2.07;0.69
220;FALSE;FALSE;167;0;0;NA;NA;1.56;2.25;0.56
221;FALSE;FALSE;49;0;0;NA;NA;1.2;1.95;0.4
222;FALSE;FALSE;63;3;2;NA;NA;0.24;2.13;0.31
223;FALSE;FALSE;173;0;1;NA;NA;2.24;2.16;0.75
224;FALSE;FALSE;162;0;0;NA;NA;2.04;1.8;0.89
225;FALSE;FALSE;156;0;0;NA;NA;1.68;2.33;0.52
226;FALSE;FALSE;6;4;0;NA;NA;1.6;2.24;0.63
227;FALSE;FALSE;162;3;2;NA;NA;1.65;2.21;0.69
228;FALSE;FALSE;121;0;0;NA;NA;2.06;1.49;0.49
229;FALSE;FALSE;129;2;0;NA;NA;1.91;1.77;0.65
230;FALSE;FALSE;78;0;0;NA;NA;2.44;1.03;0.75
231;FALSE;FALSE;182;4;0;NA;NA;2.1;2.44;0.82
232;FALSE;FALSE;151;3;0;NA;NA;2.1;2.32;0.55
233;FALSE;FALSE;76;0;2;NA;NA;1.11;2.24;0.6
234;FALSE;FALSE;133;1;2;NA;NA;1.4;2.25;0.34
235;FALSE;FALSE;127;0;2;NA;NA;1.15;1.78;0.68
236;FALSE;FALSE;159;4;2;NA;NA;1.48;2.34;0.69
237;FALSE;FALSE;141;4;1;NA;NA;2.2;2.33;0.72
238;FALSE;FALSE;127;6;0;10;NA;2.32;2.13;0.61
239;FALSE;FALSE;137;0;1;NA;NA;1.65;2.05;0.68
240;FALSE;FALSE;142;5;1;NA;2;2.07;1.78;0.73
241;FALSE;FALSE;77;4;0;NA;NA;1.09;1.93;0.58
242;FALSE;FALSE;99;3;0;NA;NA;1.88;2.34;0.41
243;FALSE;FALSE;92;5;0;NA;8;1.77;1.9;0.68
244;FALSE;FALSE;54;1;0;NA;NA;1.39;2.29;0.82
245;TRUE;FALSE;66;4;0;NA;NA;1.12;2.09;0.68
246;FALSE;FALSE;34;0;0;NA;NA;1.11;1.79;0.5
247;FALSE;FALSE;28;4;2;NA;NA;1.42;1.68;0.52
248;FALSE;FALSE;101;0;0;NA;NA;2.09;1.05;0.69
249;FALSE;FALSE;57;6;0;5;NA;1.25;2.46;0.66
250;FALSE;FALSE;90;4;0;NA;NA;1.03;2.47;0.41
251;FALSE;FALSE;27;4;0;NA;NA;1.51;1.81;0.66
252;FALSE;FALSE;190;0;0;NA;NA;1.84;2.39;0.89
253;FALSE;FALSE;93;0;0;NA;NA;1.14;2.2;0.59
254;FALSE;FALSE;199;0;0;NA;NA;1.87;2;0.78
255;FALSE;FALSE;174;0;0;NA;NA;1.85;2.18;0.76
256;FALSE;FALSE;122;6;0;18;NA;0.8;2.12;0.8
257;FALSE;FALSE;93;5;1;NA;3;2.01;1.42;0.76
258;FALSE;FALSE;82;5;1;NA;8;1.66;2.04;0.83
259;FALSE;FALSE;186;3;0;NA;NA;1.67;1.73;0.64
260;FALSE;FALSE;112;6;0;10;NA;1.82;2.3;0.89
261;FALSE;FALSE;164;0;0;NA;NA;0.98;2.11;0.83
262;FALSE;FALSE;31;6;0;10;NA;1.31;2.42;0.77
263;FALSE;FALSE;73;0;0;NA;NA;1.02;1.79;0.57
264;FALSE;FALSE;19;4;0;NA;NA;1.44;1.39;0.69
265;FALSE;FALSE;51;0;0;NA;NA;1.12;2.35;0.31
266;FALSE;FALSE;98;5;1;NA;7;1.25;2.17;0.51
267;FALSE;FALSE;23;4;0;NA;NA;0.44;2.39;0.88
268;FALSE;FALSE;108;6;0;11;NA;1.96;2.15;0.68
269;FALSE;FALSE;65;1;0;NA;NA;2.21;1.84;0.85
270;FALSE;FALSE;194;0;0;NA;NA;2.24;1.99;0.66
271;FALSE;FALSE;113;5;2;NA;9;1.58;1.8;0.46
272;FALSE;FALSE;52;3;0;NA;NA;1.32;1.94;0.47
273;TRUE;FALSE;111;0;0;NA;NA;2.38;2.29;0.63
274;FALSE;FALSE;150;0;1;NA;NA;1.88;2.35;0.78
275;FALSE;FALSE;66;4;2;NA;NA;1.85;2;0.69
276;FALSE;FALSE;78;4;0;NA;NA;1.26;1.77;0.67
277;FALSE;FALSE;142;3;0;NA;NA;1.87;2.15;0.72
278;FALSE;FALSE;31;4;2;NA;NA;1.36;2.04;0.64
279;FALSE;FALSE;122;0;0;NA;NA;2.01;1.9;0.65
280;FALSE;FALSE;53;4;0;NA;NA;1.2;2.01;0.74
281;FALSE;FALSE;69;4;0;NA;NA;0.88;1.74;0.68
282;FALSE;FALSE;20;4;0;NA;NA;1.29;2.18;0.72
283;TRUE;FALSE;25;4;0;NA;NA;1.8;2.36;0.6
284;FALSE;FALSE;67;1;0;NA;NA;1.06;2.29;0.69
285;FALSE;FALSE;53;4;0;NA;NA;0.79;2.13;0.43
286;FALSE;FALSE;60;4;0;NA;NA;1.18;1.81;0.67
287;FALSE;FALSE;145;0;0;NA;NA;1.63;1.6;0.63
288;FALSE;FALSE;178;0;0;NA;NA;1.97;2.47;0.64
289;FALSE;FALSE;145;0;0;NA;NA;1.73;2.16;0.65
290;FALSE;FALSE;76;4;0;NA;NA;0.8;2.03;0.65
291;FALSE;FALSE;39;0;0;NA;NA;1.33;2.35;0.68
292;FALSE;FALSE;126;0;0;NA;NA;2.15;2.19;0.8
293;FALSE;FALSE;129;0;2;NA;NA;2.15;2;0.67
294;FALSE;FALSE;137;0;2;NA;NA;2.06;2.31;0.61
295;FALSE;FALSE;139;0;0;NA;NA;1.96;2.01;0.68
296;FALSE;FALSE;96;0;2;NA;NA;2.29;2.16;0.63
297;FALSE;FALSE;37;4;0;NA;NA;1.21;2.23;0.57
298;TRUE;FALSE;59;4;0;NA;NA;1.53;2.05;0.59
299;FALSE;FALSE;134;0;0;NA;NA;2.06;2.04;0.58
300;FALSE;FALSE;30;0;0;NA;NA;1.01;2.25;0.39
301;FALSE;FALSE;65;4;1;NA;NA;1.2;2.16;0.8
302;FALSE;FALSE;183;0;0;NA;NA;1.3;2.41;0.66
303;FALSE;FALSE;128;4;0;NA;NA;1.35;1.88;0.77
304;FALSE;FALSE;143;0;0;NA;NA;1.94;1.93;0.41
305;FALSE;FALSE;53;0;0;NA;NA;1.62;2.01;0.6
306;FALSE;FALSE;170;3;0;NA;NA;2.14;2.46;0.69
307;FALSE;FALSE;40;4;0;NA;NA;1.21;1.78;0.64
308;FALSE;FALSE;22;4;0;NA;NA;0.85;2.43;0.5
309;FALSE;FALSE;155;4;1;NA;NA;1.88;1.76;0.69
310;FALSE;FALSE;84;4;0;NA;NA;1.25;2.15;0.56
311;TRUE;FALSE;45;4;0;NA;NA;1.07;2.2;0.65
312;FALSE;FALSE;168;6;0;10;NA;1.79;2.02;0.65
313;FALSE;FALSE;34;4;0;NA;NA;1.55;2.18;0.65
314;FALSE;FALSE;52;4;0;NA;NA;1.25;1.6;0.86
315;FALSE;FALSE;183;0;0;NA;NA;2.05;2.11;0.83
316;FALSE;FALSE;188;0;0;NA;NA;1.6;2.16;0.58
317;FALSE;FALSE;32;4;0;NA;NA;1.11;2.18;0.63
318;FALSE;FALSE;170;6;1;19;NA;1.56;2.03;0.62
319;FALSE;FALSE;105;0;0;NA;NA;2.08;2.16;0.68
320;FALSE;FALSE;17;4;2;NA;NA;1.47;2.4;0.52
321;FALSE;FALSE;46;4;0;NA;NA;1.28;2.4;0.65
322;FALSE;FALSE;98;0;0;NA;NA;2.11;1.98;0.59
323;FALSE;FALSE;78;4;0;NA;NA;1.02;1.95;0.83
324;FALSE;FALSE;149;0;0;NA;NA;1.87;2.3;0.75
325;FALSE;FALSE;65;4;0;NA;NA;1.18;2.17;0.76
326;FALSE;FALSE;87;4;0;NA;NA;1.73;1.83;0.53
327;FALSE;FALSE;114;0;0;NA;NA;1.94;2.01;0.74
328;FALSE;FALSE;21;4;0;NA;NA;1.01;2.01;0.51
329;FALSE;FALSE;35;4;0;NA;NA;1.13;1.99;0.57
330;FALSE;FALSE;51;3;0;NA;NA;0.83;2.12;0.48
331;FALSE;FALSE;135;0;0;NA;NA;1.8;2.02;0.74
332;FALSE;FALSE;48;4;1;NA;NA;1.44;2.18;0.68
333;TRUE;FALSE;46;4;0;NA;NA;1.36;2.2;0.65
334;TRUE;FALSE;61;4;0;NA;NA;1.69;2.05;0.63
335;FALSE;FALSE;35;0;0;NA;NA;1.34;1.68;0.57
336;FALSE;FALSE;81;4;0;NA;NA;1.16;2.25;0.64
337;FALSE;FALSE;46;4;0;NA;NA;1.35;2.36;0.69
338;FALSE;FALSE;97;4;0;NA;NA;1.26;1.8;0.77
339;FALSE;FALSE;70;4;1;NA;NA;1.53;2.17;0.64
340;FALSE;FALSE;146;0;0;NA;NA;2.26;2.45;0.69
341;FALSE;FALSE;72;4;0;NA;NA;0.82;2.33;0.62
342;FALSE;FALSE;38;4;0;NA;NA;1.15;2.26;0.42
343;FALSE;FALSE;37;4;0;NA;NA;1.69;2.44;0.61
344;FALSE;FALSE;54;4;0;NA;NA;1.7;2.03;0.6
345;FALSE;FALSE;34;4;0;NA;NA;1.81;2.24;0.57
346;FALSE;FALSE;60;4;0;NA;NA;2.06;2.3;0.75
347;FALSE;FALSE;54;4;0;NA;NA;1.65;2.38;0.5
348;FALSE;FALSE;62;4;0;NA;NA;1.7;1.86;0.56
349;FALSE;FALSE;59;4;0;NA;NA;1.61;2.19;0.63
350;FALSE;FALSE;60;4;0;NA;NA;1.46;2.27;0.53
351;FALSE;FALSE;45;4;0;NA;NA;1.71;1.93;0.64
352;FALSE;FALSE;51;4;0;NA;NA;1.55;1.96;0.57
353;FALSE;FALSE;56;4;0;NA;NA;1.64;1.98;0.58
354;FALSE;FALSE;48;4;0;NA;NA;1.84;2.18;0.67
355;FALSE;FALSE;63;4;0;NA;NA;1.84;2.18;0.61
356;FALSE;FALSE;36;4;0;NA;NA;1.44;2.03;0.62
357;FALSE;FALSE;68;4;0;NA;NA;1.51;1.94;0.66
358;FALSE;FALSE;57;4;0;NA;NA;1.64;2.14;0.58
359;FALSE;FALSE;73;4;0;NA;NA;1.51;2.17;0.61
360;FALSE;FALSE;9;4;0;NA;NA;1.87;2.36;0.54
361;FALSE;FALSE;79;4;0;NA;NA;1.53;1.87;0.62
362;FALSE;FALSE;64;4;0;NA;NA;1.81;1.98;0.65
363;FALSE;FALSE;47;4;0;NA;NA;1.45;2.31;0.69
364;FALSE;FALSE;31;4;0;NA;NA;1.56;2.26;0.58
365;FALSE;FALSE;39;4;0;NA;NA;1.43;2.25;0.69
366;FALSE;FALSE;63;4;0;NA;NA;1.28;2.16;0.65
367;TRUE;FALSE;68;4;0;NA;NA;1.41;2.11;0.54
368;FALSE;FALSE;64;4;0;NA;NA;1.71;2;0.62
369;FALSE;FALSE;66;4;0;NA;NA;1.51;2.07;0.65
370;FALSE;FALSE;84;3;0;NA;NA;1.83;2.04;0.6
371;FALSE;FALSE;57;4;0;NA;NA;1.95;2.14;0.66
372;FALSE;FALSE;44;4;0;NA;NA;1.36;2.17;0.63
373;FALSE;FALSE;66;4;0;NA;NA;1.33;2;0.61
374;FALSE;FALSE;77;4;0;NA;NA;1.25;2.18;0.44
375;FALSE;FALSE;57;4;0;NA;NA;1.18;2.24;0.61
376;FALSE;FALSE;9;4;0;NA;NA;1.62;2.12;0.63
377;FALSE;FALSE;49;4;0;NA;NA;1.66;1.9;0.57
378;FALSE;FALSE;48;4;0;NA;NA;1.59;1.94;0.59
379;TRUE;FALSE;64;4;0;NA;NA;1.95;2.27;0.64
380;FALSE;FALSE;25;4;0;NA;NA;1.75;2.41;0.65
381;FALSE;FALSE;2;4;0;NA;NA;1.86;2.11;0.55
382;FALSE;FALSE;49;4;1;NA;NA;1.64;1.91;0.6
383;FALSE;FALSE;63;4;0;NA;NA;1.42;2.32;0.63
384;FALSE;FALSE;18;4;0;NA;NA;2.1;2.15;0.61
385;FALSE;FALSE;69;4;0;NA;NA;1.31;2.09;0.58
386;FALSE;FALSE;8;4;0;NA;NA;1.68;2.31;0.52
387;FALSE;FALSE;45;4;0;NA;NA;1.98;2.2;0.64
388;FALSE;FALSE;54;4;0;NA;NA;1.23;2.15;0.61
