CONFIG_ID;IS_ELITE;IS_BEST;particles;topology;modInfluence;branching;tSchedule;phi1;phi2;inertia
1;FALSE;FALSE;75;3;1;NA;NA;0.25;1.37;0.29
2;FALSE;FALSE;174;6;0;5;NA;1.5;0.12;0.74
3;FALSE;FALSE;25;4;1;NA;NA;0.87;0.75;0.07
4;FALSE;FALSE;124;1;2;NA;NA;2.12;2;0.52
5;FALSE;FALSE;99;5;2;NA;7;1.18;0.44;0.85
6;FALSE;FALSE;199;2;1;NA;NA;2.43;1.69;0.4
7;FALSE;FALSE;50;0;0;NA;NA;0.56;2.31;0.63
8;FALSE;FALSE;149;3;2;NA;NA;1.81;1.06;0.18
9;FALSE;FALSE;187;4;2;NA;NA;1.97;1.22;0.12
10;FALSE;FALSE;87;0;1;NA;NA;0.72;2.47;0.57
11;FALSE;FALSE;137;2;0;NA;NA;1.34;1.84;0.35
12;FALSE;FALSE;37;6;1;6;NA;0.09;0.59;0.8
13;FALSE;FALSE;112;5;0;NA;10;2.28;0.28;0.69
14;FALSE;FALSE;12;1;2;NA;NA;1.03;1.53;0.24
15;FALSE;FALSE;62;3;0;NA;NA;0.4;0.9;0.01
16;FALSE;FALSE;162;0;1;NA;NA;1.65;2.15;0.46
17;FALSE;FALSE;44;4;2;NA;NA;2.36;1.76;0.21
18;FALSE;FALSE;143;0;1;NA;NA;1.11;0.51;0.66
19;FALSE;FALSE;93;2;0;NA;NA;1.73;1.14;0.43
20;FALSE;FALSE;193;5;1;NA;9;0.48;2.39;0.88
21;FALSE;FALSE;19;1;2;NA;NA;1.42;0.2;0.54
22;TRUE;FALSE;118;5;0;NA;8;0.17;1.45;0.09
23;FALSE;FALSE;68;6;1;11;NA;2.04;2.08;0.77
24;FALSE;FALSE;168;3;2;NA;NA;0.79;0.83;0.32
25;TRUE;FALSE;6;5;0;NA;6;1.57;1.92;0.71
26;FALSE;FALSE;106;2;2;NA;NA;0.32;0.67;0.26
27;FALSE;FALSE;155;3;1;NA;NA;0.95;1.29;0.04
28;FALSE;FALSE;56;0;2;NA;NA;2.2;0.04;0.49
29;FALSE;FALSE;81;4;1;NA;NA;1.26;1.61;0.15
30;FALSE;FALSE;180;1;0;NA;NA;0.01;0.36;0.6
31;FALSE;FALSE;31;2;0;NA;NA;1.89;0.98;0.38
32;FALSE;FALSE;152;1;0;NA;NA;0.68;0.16;0.16
33;FALSE;FALSE;53;5;2;NA;3;1.93;1.41;0.61
34;FALSE;FALSE;103;3;2;NA;NA;0.05;2.04;0.39
35;FALSE;FALSE;3;0;1;NA;NA;1.3;0.79;0.84
36;FALSE;FALSE;78;2;2;NA;NA;1.61;0.47;0.05
37;FALSE;FALSE;177;6;0;19;NA;0.36;1.72;0.5
38;TRUE;FALSE;28;4;0;NA;NA;2.24;2.35;0.28
39;FALSE;FALSE;127;1;1;NA;NA;0.99;1.1;0.73
40;FALSE;FALSE;40;2;1;NA;NA;2.08;0.32;0.11
